id,类型
30317974,真人秀+脱口秀
30264030,剧情+喜剧+爱情
27663167,
30263987,动作+爱情+奇幻+古装
30183613,剧情+传记+运动
30276434,动画+短片
30279934,悬疑+惊悚
30364971,恐怖
27185646,惊悚
26787123,爱情
26331700,动作+战争
30151966,剧情+惊悚+恐怖
30358050,悬疑+短片
30158942,
30192093,
30320855,
27200838,喜剧+犯罪
30201131,爱情
30181789,动作+犯罪
30312159,真人秀
27607378,动作+动画+奇幻+冒险
27085646,剧情+喜剧
30213247,爱情+犯罪
30255212,动画+短片
27008562,剧情+悬疑
30358044,真人秀
30446753,动画+短片
30183834,剧情+爱情+家庭
33381507,悬疑
30164711,剧情+爱情+奇幻
27104402,剧情+动作+悬疑+犯罪
30252555,剧情
30286062,喜剧+动画+恐怖+奇幻+冒险
30212171,真人秀
30142098,纪录片+音乐
34439458,剧情+惊悚+犯罪
30279908,动作+悬疑
33380631,
30276385,喜剧
30163730,剧情+爱情
27165956,剧情+动作
30309223,剧情+战争
34453859,
30149867,恐怖+奇幻+冒险
30286710,喜剧+动画+短片
30147692,喜剧
30377925,喜剧+动画+歌舞+家庭
27605547,喜剧+动画
30142932,纪录片+同性
30283668,剧情
30257439,惊悚
30231964,纪录片
27178913,剧情+喜剧
26715469,喜剧
34788029,恐怖
30359366,
26959518,剧情+音乐+传记
30257401,恐怖
30317757,剧情
30255216,纪录片
30194394,爱情+动画+奇幻
30308677,纪录片
30192083,剧情+爱情
30379930,
27102739,剧情+动作+战争
30179744,喜剧+情色
26593840,情色
30320851,
30290638,纪录片
30212149,剧情+爱情
30263968,
30412312,剧情
25942332,动作+科幻+冒险
26847068,剧情
30346242,科幻
30286072,恐怖
27007669,喜剧+恐怖
30359362,剧情
30353129,
30294476,喜剧
27597099,剧情+犯罪
27119443,剧情
30241539,剧情+悬疑
30167546,音乐
30177741,纪录片+历史
30359410,剧情
30309227,剧情
30276381,
30163734,剧情+爱情
30362486,剧情+动作+运动
30364949,剧情
30231974,纪录片
30268801,喜剧
30183818,纪录片
30212175,悬疑
26882446,奇幻+古装
30252551,爱情+短片+家庭
30382572,喜剧+短片
27059067,喜剧
30351919,
30358083,剧情+爱情+历史+武侠+古装
30303939,
30284842,剧情
30365464,音乐+真人秀
30135599,剧情
30283693,剧情+喜剧+爱情
30159457,剧情
30192054,脱口秀
30127189,纪录片
26723652,剧情+历史
26638500,剧情
30276418,喜剧+动画+短片
30026283,喜剧
26938125,剧情+惊悚
27202756,悬疑
30470232,情色
27059098,纪录片
27180921,动作+动画
26771114,爱情+同性
27054594,剧情
30220676,短片
30276430,动画+短片
30183617,剧情+动作+爱情+战争
27603697,真人秀
30339455,剧情+科幻+恐怖
30176488,剧情+爱情
30197104,剧情+冒险
30257398,恐怖
27119494,剧情+喜剧
30185514,动作+传记+武侠+古装
30192068,剧情+喜剧+爱情
27605594,剧情
30140648,纪录片+传记+历史
30317964,剧情+动作+犯罪
27140287,剧情
26897936,惊悚+恐怖
30217541,爱情+奇幻
27127793,剧情+喜剧+动作
30172413,情色
30388275,纪录片
30162600,恐怖
30161309,音乐+歌舞
30401178,纪录片
30214048,动画+冒险
27191347,剧情
26905717,科幻+惊悚+犯罪
30325281,悬疑
27081140,纪录片
30162172,纪录片
30221781,剧情+爱情+同性
30257617,恐怖
30346068,恐怖
30299378,爱情
30328969,
30417068,
26905703,科幻
30468864,情色
30331586,喜剧+奇幻
30345207,剧情+动作
27098363,动作+动画
30394660,剧情+喜剧+爱情+短片+同性
30378810,喜剧+爱情
30203508,剧情+喜剧+歌舞
30173731,喜剧
25762809,恐怖
27608265,剧情+武侠
30219550,剧情
30283308,喜剧
30198948,真人秀
27621191,动画
30346040,剧情+短片
34463236,剧情+喜剧
27082461,喜剧
27114417,喜剧+奇幻
27605033,喜剧+惊悚
30346054,真人秀
27038857,剧情+传记+犯罪
26994754,剧情+动画
30206302,脱口秀
30267930,爱情
27621185,喜剧
30173725,剧情
30162628,剧情+喜剧
30168463,纪录片
30401150,短片
30192242,纪录片+短片+音乐+歌舞
26703794,剧情+古装+运动
30207949,动作+武侠
4920389,动作+科幻+冒险
30446596,动画+短片
27017693,喜剧+动作+犯罪
30213096,纪录片+短片
30462434,剧情+犯罪
30152072,剧情+科幻
30320448,纪录片
27085497,动画+奇幻+冒险
27020981,剧情
30192256,喜剧+恐怖
30191777,动作+科幻+动画+冒险
26936444,脱口秀
30219593,真人秀
30374031,恐怖
33380386,纪录片+犯罪
27053947,惊悚
34853973,
30323169,动作
30311865,动作+惊悚
26902939,爱情+奇幻
30411394,科幻+动画+短片+冒险
30438060,剧情+悬疑+犯罪
26923049,剧情
26994783,剧情+悬疑+犯罪
27140091,爱情
30153350,纪录片+同性
27668220,剧情
30344680,剧情+惊悚+同性
30299387,
30150659,音乐+歌舞
30330667,恐怖
30340380,动作+动画+冒险
30185716,
26979347,剧情+传记
30372454,剧情+爱情
30414367,真人秀
30283526,剧情+惊悚+奇幻
30307154,
30139770,惊悚
30035638,纪录片
30181389,短片+同性
30241101,剧情
30414415,喜剧
30306538,喜剧+脱口秀
30319418,真人秀
30255174,爱情+短片
30203454,纪录片
30194948,
27025796,恐怖
30453038,悬疑
27608311,喜剧+家庭
30304461,纪录片
30196811,短片
30372291,爱情+科幻+悬疑
30206262,纪录片
26424218,纪录片
30359014,纪录片
30382610,纪录片
30408000,动画+短片
34793009,喜剧+短片
27046231,喜剧+古装
27148208,剧情+动画+奇幻
30294072,剧情+喜剧+动作+爱情+奇幻+冒险
27204910,科幻+惊悚+恐怖
27611654,剧情+喜剧+爱情
30210372,喜剧+动画+儿童+冒险
30342420,剧情
27605621,爱情+古装
26894634,传记+历史
30280007,真人秀
30359955,动画+短片
33392812,真人秀
30235657,惊悚
30183549,惊悚
27097859,剧情+历史+战争
27185291,歌舞+真人秀
30346861,纪录片
30337040,纪录片+运动
30415086,悬疑+短片
26744597,动作+奇幻+冒险
30238429,
27621740,剧情+传记
30414398,喜剧
30359969,剧情+短片
30320514,恐怖
27199690,剧情+爱情
30287967,喜剧+冒险
30320272,剧情+短片
26974065,剧情+动作+爱情+奇幻+古装
30197500,剧情
27668354,脱口秀
30248864,惊悚
26969746,悬疑+惊悚+犯罪
27615397,剧情
27132201,剧情+动作
27613080,
30419870,动画+短片
30357950,短片
26640097,剧情+爱情+古装
30415092,音乐+歌舞
27621754,喜剧+犯罪
30155133,剧情
30386890,纪录片
27180882,剧情+喜剧
30281655,
30183944,音乐+真人秀
30347014,剧情+喜剧+动画
30383730,恐怖+短片
30176265,紀錄片 Documentary
30459065,情色+同性
30243266,
30218504,喜剧
27043605,剧情+动作+犯罪
30305541,剧情+犯罪
30261979,剧情
30215034,
30222840,喜剧
30204139,纪录片
26981013,剧情+运动
30129013,动画
30370874,喜剧
30348333,喜剧+悬疑+恐怖+奇幻
30361979,真人秀
30386884,剧情
26863082,剧情+爱情+同性
30268949,
27082703,剧情+音乐
30394270,喜剧+动作+家庭
32567902,剧情+喜剧+爱情+音乐+歌舞+家庭
30389547,爱情+奇幻
27192262,纪录片
27621581,纪录片
30188193,剧情+喜剧+爱情
26842702,剧情+悬疑
30210164,
26351812,喜剧+动作+爱情
30459059,情色
30254732,真人秀
26986740,爱情+动画
30272093,恐怖
27067943,爱情
30286112,剧情+爱情+同性
30327910,喜剧
30301082,真人秀
30312798,剧情
30279893,
30489091,科幻+动画+短片
30292832,动画+短片
26426194,动作+科幻+惊悚
30267313,剧情
26865342,剧情+爱情+西部
30337256,剧情+爱情+悬疑+奇幻
30409691,剧情+爱情
27663995,剧情+家庭
27663759,
30201082,剧情+喜剧+爱情+家庭
33415924,动作+惊悚
30425409,剧情+犯罪
26607684,惊悚+恐怖
28511294,
26584535,恐怖
30291491,剧情+爱情
26992084,剧情
27119292,纪录片
30262257,惊悚
30252394,纪录片
27027368,剧情+动作+爱情+奇幻
30458384,纪录片
30329054,奇幻+冒险
30370121,喜剧+科幻+动画+短片
30335469,
5442694,动画+音乐+歌舞
30320702,
30223579,剧情+短片
30329040,剧情+喜剧+动作+冒险
30337518,科幻+惊悚+恐怖+奇幻+冒险
33446398,剧情+短片+情色+同性
30389590,纪录片+传记
30145644,纪录片
33436118,脱口秀
27663764,剧情
30209385,纪录片
26762747,剧情+爱情
27162635,剧情
26759909,爱情
26879024,
30272737,纪录片
26953815,喜剧+运动
27604099,动作+科幻+动画+冒险
30361987,剧情
30308925,剧情+喜剧
30361993,喜剧+动作+爱情
27178679,动画+儿童
27616489,剧情
30217811,剧情+爱情+奇幻
26382450,恐怖
30336175,剧情
30252395,爱情
30323236,剧情
30201083,剧情
30267306,喜剧+奇幻
30186154,剧情+运动
30291490,家庭
30268753,纪录片
27597107,动作+恐怖
30425408,剧情+动作
26787091,剧情+爱情
30308919,动作+科幻+冒险
30185449,脱口秀
26999852,剧情+爱情+古装
30329069,动画
26933677,剧情+动作+科幻
30222896,剧情
30292833,传记
30342810,惊悚
34659517,剧情+喜剧+动作+动画
30209420,纪录片
30389234,剧情+喜剧+动画+奇幻
27042532,惊悚
27610991,动作+惊悚+犯罪
27200975,喜剧+科幻+冒险
30483556,喜剧
30426840,纪录片
30329082,真人秀
30301068,科幻
30299033,
26882533,喜剧+爱情+奇幻
30286113,纪录片
27668194,悬疑+武侠+古装
30145686,剧情
30133710,剧情
30364828,脱口秀
20438964,喜剧+动画+奇幻+冒险
26761299,剧情+爱情
30358109,喜剧+爱情+短片+奇幻
30129984,纪录片
27199336,喜剧
30329928,剧情+同性
30242623,科幻+惊悚
30204110,剧情+喜剧
30459058,情色
27621580,纪录片
30425385,悬疑
30395621,喜剧
30204138,
30465789,纪录片+短片
30187289,剧情+动作+科幻+犯罪
30423904,爱情+歌舞+戏曲
30217622,动画
30200438,纪录片
26682880,剧情
30268948,剧情+奇幻+冒险
26870799,剧情+历史
30317636,恐怖
30383731,喜剧+恐怖
30358135,剧情+情色+同性
30446622,短片
30272904,剧情
30183945,紀錄片 Documentary
27180883,悬疑
30412273,纪录片
30174473,真人秀
30442444,纪录片
30386891,运动
26873284,动作+科幻+战争
30305540,剧情+短片
34853423,剧情+动画+音乐
30258121,
33425831,
30355377,剧情+短片+奇幻
30158827,
26776530,剧情+古装
30181405,纪录片
26101285,剧情+喜剧
33465024,短片
27611696,音乐+真人秀
30366554,短片
30161297,纪录片
26913955,剧情+悬疑+犯罪
27613081,
30320515,喜剧
30419865,短片
30253289,喜剧+动画+儿童
30359968,纪录片+短片
27624639,真人秀
34834645,爱情+奇幻
27621741,喜剧
30238428,动画
30313861,
26870570,纪录片
30156349,剧情+动作+战争
30150738,纪录片
30148177,剧情
27086955,剧情+动作+爱情
30206288,
30283296,剧情
30126686,剧情+惊悚+同性
30371772,歌舞+真人秀
30337041,科幻
30194752,剧情+惊悚+奇幻
30300835,纪录片
30181439,剧情+喜剧+战争
26999488,剧情+悬疑
26860039,剧情+爱情
30234548,纪录片
27006827,喜剧+动画
30238372,真人秀
27045739,惊悚
30346121,剧情+惊悚+犯罪
27604258,剧情
30459528,爱情+真人秀
30394701,真人秀
30280006,
30367689,纪录片
27114204,纪录片
30302005,喜剧+真人秀
30175221,剧情
30241896,剧情+动作+爱情
30244736,短片
30384506,剧情+爱情+奇幻
30280012,情色
30128898,爱情+情色
33377860,动画+短片+奇幻
30306511,
30290567,
30372290,剧情+悬疑
30304306,剧情+同性
30139765,喜剧+爱情
26860788,剧情+犯罪
27031084,喜剧
30216058,纪录片
30155873,纪录片
30355161,恐怖
30453039,爱情
30240578,剧情+爱情
30388314,真人秀
30359983,动画+短片
30194791,纪录片
30348642,喜剧
30450524,剧情+短片+音乐
30307155,
30194785,剧情
30274811,纪录片
30343071,恐怖
30181388,
30204448,纪录片+运动
30150658,音乐+歌舞
30410921,爱情+科幻
30299386,
26636712,动作+科幻+冒险
27667112,喜剧
27097910,剧情
33397837,纪录片+传记
10481121,动作+恐怖
30183366,脱口秀
33437170,纪录片+运动+真人秀
30264551,剧情
30401186,剧情+喜剧+爱情+歌舞
30352791,喜剧
34853972,
30433652,剧情
30352949,真人秀
30207974,剧情+悬疑+犯罪
27072988,剧情+悬疑+犯罪
30246928,动作+犯罪
27203663,喜剧
30313915,惊悚
30346082,紀錄片 Documentary
30421530,短片+同性
30438061,剧情+动作+悬疑+武侠+古装
30259820,短片+真人秀
27664427,喜剧+恐怖+奇幻
30447845,短片
30297397,
27197086,剧情
30149453,纪录片+战争
30273005,喜剧+科幻
30291080,
30395594,武侠+古装
26701196,剧情
26965753,剧情+悬疑+犯罪
30207790,喜剧
27621609,剧情+喜剧
27199901,歌舞+真人秀
30371174,纪录片
26675617,剧情+悬疑+冒险
30313929,剧情
30259834,纪录片+真人秀
27168720,剧情+运动
30271160,真人秀
34854947,剧情
30304266,短片
27149705,剧情+惊悚+犯罪
27621184,喜剧+爱情
30132778,喜剧
26781769,剧情
30323801,恐怖
30216110,惊悚+恐怖
30037172,
27040735,悬疑+惊悚+犯罪
30319551,真人秀
30328954,运动
30299345,动画+恐怖+奇幻
30466874,紀錄片 Documentary
26707518,喜剧
30161320,喜剧
27190070,动作+惊悚+犯罪
30206465,恐怖+犯罪+奇幻
30352746,纪录片+历史
30413541,纪录片
26984234,悬疑+惊悚
30302165,惊悚
30203509,剧情+悬疑
30147495,剧情
30281278,剧情+喜剧
30394661,喜剧+情色
30337860,喜剧+动作+爱情+科幻+冒险
30171641,爱情
30384314,真人秀
30300014,真人秀
30468865,情色
30334399,剧情+情色
25823281,剧情+爱情
26309926,喜剧
30489457,剧情+短片+战争
30258243,纪录片
30353464,动作+犯罪
30207747,喜剧+脱口秀
30191945,紀錄片 Documentary
26698210,剧情
30301444,剧情+音乐+传记
30331587,音乐+歌舞+真人秀
30214049,剧情+音乐
3524271,剧情+动作+科幻+奇幻
27190058,爱情+犯罪
30161308,音乐+歌舞
27666581,纪录片
30454150,真人秀
30196780,恐怖+短片
30156995,喜剧
30194418,剧情+喜剧+动作+爱情
27113806,剧情+喜剧+爱情
26720366,爱情+悬疑
30276425,动画+短片
26897937,剧情
27054581,剧情+动画+悬疑+惊悚+奇幻
30217965,剧情+喜剧
30269277,喜剧
30297803,
30347820,喜剧+科幻+动画
34850089,剧情+喜剧+爱情+犯罪
30156771,剧情+同性
30263772,真人秀
30148229,悬疑+犯罪
30276419,动画+短片
30284857,
30303938,
27061512,爱情
30194430,爱情+奇幻
30234158,恐怖
30159456,剧情
27160618,剧情+喜剧+歌舞
30208879,剧情
30163735,
30229684,纪录片
30283679,剧情+同性
30312160,恐怖
30253128,动画+儿童
30263955,剧情+古装
30316460,恐怖
30345986,真人秀
27202970,动画
26946411,喜剧+动画+奇幻
30231975,纪录片
27601056,历史+战争
27119324,动画
30353128,短片
26891349,剧情
30322909,惊悚
30204702,纪录片
30359405,剧情+短片
30381708,真人秀
30320850,动画+纪录片+短片
27663837,音乐+歌舞
30192096,
30307237,剧情
26955451,纪录片
30315155,
30335285,剧情
30364974,真人秀
30263969,剧情+家庭+儿童
30183825,纪录片
26163945,古装
30194395,
30370915,动作+战争
27133283,剧情
28511336,动作+悬疑+奇幻
30392990,恐怖+纪录片
27603669,喜剧+爱情+奇幻
26959519,剧情
30258055,纪录片
33381264,恐怖
30320844,短片
30416607,惊悚+恐怖
27017321,动画+短片
26972952,剧情+音乐
30370903,剧情
27059058,喜剧
30284896,
33415890,纪录片+音乐
30192094,剧情+喜剧+爱情
27030950,喜剧
27663835,动画
30243311,剧情+动作+爱情
30334833,剧情+喜剧
30283653,剧情
27611509,爱情
27194980,真人秀
30397632,短片
27193037,惊悚
24852545,喜剧+冒险
30253664,剧情
30194397,剧情
30382559,喜剧
30316462,恐怖
27104405,惊悚
30263957,音乐+歌舞+真人秀
30291519,动画
30276382,动作
30362485,剧情+动作+运动
30163737,爱情+古装
30125762,儿童+奇幻+冒险
27148169,剧情
30352552,科幻+短片
30362491,悬疑
30396276,纪录片
26849720,剧情+悬疑
30177756,真人秀
30361198,喜剧
30149860,
26782074,动画+冒险
30359361,
30263943,纪录片
30252546,
30177030,喜剧+爱情+奇幻
27186360,动画+奇幻
30231963,真人秀
30365473,爱情
30317783,剧情
23774869,喜剧+动画+奇幻
30377077,剧情+悬疑
30190640,剧情+悬疑
30373577,脱口秀
33425984,剧情+科幻
30396289,纪录片
30283690,剧情
